Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K13238																										Metabolism	Lipid metabolism	Fatty_acid_degradation	DCI; 32-trans-enoyl-CoA isomerase mitochondrial
K13239																										Metabolism	Lipid metabolism	Fatty_acid_degradation	PECI; peroxisomal 32-trans-enoyl-CoA isomerase
K13240																										Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	NOS1; nitric-oxide synthase brain
K13241																										Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	NOS2; nitric-oxide synthase inducible
K13242																										Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	NOS3; nitric-oxide synthase endothelial
K13248																										Metabolism	Metabolism of cofactors and vitamins	Vitamin_B6_metabolism	PHOSPHO2; pyridoxal phosphate phosphatase PHOSPHO2
K13249																										Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	SSR1; translocon-associated protein subunit alpha
K13250																										Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	SSR2; translocon-associated protein subunit beta
K13251																										Genetic Information Processing	Folding sorting and degradation	Protein_processing_in_endoplasmic_reticulum	SSR3; translocon-associated protein subunit gamma
K13253																										Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	DNOS; nitric-oxide synthase invertebrate
K13257																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	CYP93C; 2-hydroxyisoflavanone synthase
K13258																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	HID; 2-hydroxyisoflavanone dehydratase
K13259																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	HI4OMT; 274'-trihydroxyisoflavanone 4'-O-methyltransferase / isoflavone 4'-O-methyltransferase
K13260																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	CYP81E1_7; isoflavone 2'-hydroxylase
K13261																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	CYP93A1; 39-dihydroxypterocarpan 6a-monooxygenase
K13262																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	7-IOMT; isoflavone-7-O-methyltransferase
K13263																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	IF7GT; isoflavone 7-O-glucosyltransferase
K13264																										Metabolism	Biosynthesis of other secondary metabolites	Flavone_and_flavonol_biosynthesis	IF7MAT; isoflavone 7-O-glucoside-6''-O-malonyltransferase
K13265																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	VR; vestitone reductase
K13266																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	PTR; pterocarpan reductase
K13267																										Metabolism	Biosynthesis of other secondary metabolites	Isoflavonoid_biosynthesis	CYP71D9 F6H; flavonoid 6-hydroxylase
K13269																										Metabolism	Biosynthesis of other secondary metabolites	Flavone_and_flavonol_biosynthesis	E2.4.1.234; kaempferol 3-O-beta-D-galactosyltransferase
K13270																										Metabolism	Biosynthesis of other secondary metabolites	Flavone_and_flavonol_biosynthesis	E2.8.2.25; flavonol 3-sulfotransferase
K13271																										Metabolism	Biosynthesis of other secondary metabolites	Flavone_and_flavonol_biosynthesis	E2.8.2.27; flavonol 4'-sulfotransferase
K13272																										Metabolism	Biosynthesis of other secondary metabolites	Flavone_and_flavonol_biosynthesis	AOMT CROMT2; flavonoid O-methyltransferase
K13273																										Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	PMVK; phosphomevalonate kinase
K13279																										Cellular Processes	Transport and catabolism	Peroxisome	PRDX1; peroxiredoxin 1
K13284																										Human Diseases	Infectious diseases	Salmonella_infection	sipA ipaA; invasin A
K13286																										Human Diseases	Infectious diseases	Salmonella_infection	sipC ipaC bipC; invasin C
K13289																										Cellular Processes	Transport and catabolism	Lysosome	CTSA; cathepsin A (carboxypeptidase C)
K13293																										Metabolism	Nucleotide metabolism	Purine_metabolism	PDE4; cAMP-specific phosphodiesterase 4
K13294																										Metabolism	Nucleotide metabolism	Purine_metabolism	PDEB2 PDE2B; cAMP-specific phosphodiesterase
K13296																										Metabolism	Nucleotide metabolism	Purine_metabolism	PDE3B; cGMP-inhibited 3'5'-cyclic phosphodiesterase B
K13298																										Metabolism	Nucleotide metabolism	Purine_metabolism	PDE11; dual 3'5'-cyclic-AMP and -GMP phosphodiesterase 11
K13299																										Metabolism	Metabolism of other amino acids	Glutathione_metabolism	GSTK1; glutathione S-transferase kappa 1
K13302																										Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	SGK1; serum/glucocorticoid-regulated kinase 1
K13303																										Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	SGK2; serum/glucocorticoid-regulated kinase 2
K13304																										Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	SGK3; serum/glucocorticoid-regulated kinase 3
K13305																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	NEDD4L; E3 ubiquitin-protein ligase NEDD4-like
K13306																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	fcd; dTDP-4-dehydro-6-deoxyglucose reductase
K13307																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylMI; dTDP-3-amino-36-dideoxy-alpha-D-glucopyranose NN-dimethyltransferase
K13308																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	desI; dTDP-4-amino-46- dideoxyglucose
K13309																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	desII; dTDP-4-amino-46-dideoxy-D-glucose ammonia-lyase
K13310																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	desV; dTDP-3-amino-3 4 6-trideoxy-alpha-D-glucose transaminase
K13311																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	desVI; dTDP-3-amino-346-trideoxy-alpha-D-glucopyranose NN-dimethyltransferase
K13312																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylJ; epimerase
K13313																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylD; dTDP-4-dehydro-6-deoxy-alpha-D-gulose 4-ketoreductase
K13314																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylCVI; 23-dehydratase
K13315																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylCII; NDP-hexose 23-enoyl reductase
K13316																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	tylCVII; NDP-hexose 35-(Or5-) epimerasee
K13317																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	eryBIII; NDP-4-keto-26-dideoxyhexose 3-C-methyltransferase
K13318																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	eryBIV; dTDP-4-keto-6-deoxy-L-hexose 4-reductase
K13319																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	oleU; 4-ketoreductase
K13320																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_12-_14-_and_16-membered_macrolides	oleY; L-olivosyl-oleandolide 3-O-methyltransferase
K13321																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megDIV; dTDP-4-keto-6-deoxyhexose 35-epimerase
K13322																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megDV; dTDP-4-keto-6-deoxyhexose 4-ketoreductase
K13323																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megBII; dTDP-4-keto-6-deoxyhexose 23-reductase
K13324																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megDVI; dTDP-4-keto-6-deoxyhexose 34-isomerase
K13325																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megDII; dTDP-3-keto-6-deoxyhexose 3-aminotransaminase
K13326																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	megDIII; daunosaminyl-NN-dimethyltransferase
K13327																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	spnN; NDP-hexose-3-ketoreductase
K13328																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	spnQ; NDP-hexose-34-dehydratase
K13329																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	spnR; aminotransferase
K13330																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	spnS; N-dimethyltransferase
K13331																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	angB; NDP-deoxyhexose 3-aminotransferase
K13332																										Metabolism	Metabolism of terpenoids and polyketides	Polyketide_sugar_unit_biosynthesis	angMI; N-methyltransferase
K13333																										Metabolism	Lipid metabolism	Glycerophospholipid_metabolism	PLB; lysophospholipase
K13335																										Cellular Processes	Transport and catabolism	Peroxisome	PEX16; peroxin-16
K13336																										Cellular Processes	Transport and catabolism	Peroxisome	PEX3; peroxin-3
K13337																										Cellular Processes	Transport and catabolism	Peroxisome	PEX19; peroxin-19
K13338																										Cellular Processes	Transport and catabolism	Peroxisome	PEX1; peroxin-1
K13339																										Cellular Processes	Transport and catabolism	Peroxisome	PEX6 PXAAA1; peroxin-6
K13340																										Cellular Processes	Transport and catabolism	Peroxisome	PEX26; peroxin-26
K13341																										Cellular Processes	Transport and catabolism	Peroxisome	PEX7 PTS2R; peroxin-7
K13342																										Cellular Processes	Transport and catabolism	Peroxisome	PEX5 PXR1; peroxin-5
K13343																										Cellular Processes	Transport and catabolism	Peroxisome	PEX14; peroxin-14
K13344																										Cellular Processes	Transport and catabolism	Peroxisome	PEX13; peroxin-13
K13345																										Cellular Processes	Transport and catabolism	Peroxisome	PEX12 PAF3; peroxin-12
K13346																										Cellular Processes	Transport and catabolism	Peroxisome	PEX10; peroxin-10
K13347																										Cellular Processes	Transport and catabolism	Peroxisome	PXMP2 PMP22; peroxisomal membrane protein 2
K13348																										Cellular Processes	Transport and catabolism	Peroxisome	MPV17; protein Mpv17
K13349																										Cellular Processes	Transport and catabolism	Peroxisome	MPV17L; Mpv17-like protein
K13350																										Cellular Processes	Transport and catabolism	Peroxisome	PXMP4 PMP24; peroxisomal membrane protein 4
K13351																										Cellular Processes	Transport and catabolism	Peroxisome	PEX11A; peroxin-11A
K13352																										Cellular Processes	Transport and catabolism	Peroxisome	PEX11B; peroxin-11B
K13353																										Cellular Processes	Transport and catabolism	Peroxisome	PEX11C; peroxin-11C
K13354																										Cellular Processes	Transport and catabolism	Peroxisome	SLC25A17 PMP34; solute carrier family 25 (peroxisomal adenine nucleotide transporter) member 17
K13355																										Cellular Processes	Transport and catabolism	Peroxisome	NUDT19; nucleoside diphosphate-linked moiety X motif 19 mitochondrial
