	Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
11289	K15983																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	kshB; 3-ketosteroid 9alpha-monooxygenase subunit B
11290	K15985																										Human Diseases	Substance dependence	Alcoholism	PKIA; cAMP-dependent protein kinase inhibitor alpha
11291	K15986																										Metabolism	Energy metabolism	Oxidative_phosphorylation	ppaC; manganese-dependent inorganic pyrophosphatase
11292	K15987																										Metabolism	Energy metabolism	Oxidative_phosphorylation	hppA; K(+)-stimulated pyrophosphate-energized sodium pump
11293	K15988																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylG; tylactone synthase
11294	K15989																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylMII; tylactone mycaminosyltransferase
11295	K15990																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylMIII; mycaminosyltransferase auxiliary protein tylMIII
11296	K15991																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylHI; 20-oxo-5-O-mycaminosyltylactone 23-monooxygenase
11297	K15992																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylI; cytochrome P450 TylI
11298	K15993																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylN; O-mycaminosyltylonolide 6-deoxyallosyltransferase
11299	K15994																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	tylCV; demethyllactenocin mycarosyltransferase
11300	K15995																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_12-_14-_and_16-membered_macrolides	tylE; demethylmacrocin O-methyltransferase
11301	K15996																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_12-_14-_and_16-membered_macrolides	tylF; macrocin O-methyltransferase
11302	K15997																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	eryCII; desosaminyltransferase auxiliary protein
11303	K15998																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_12-_14-_and_16-membered_macrolides	megDI; TDP-megosamine glycosyltransferase
11304	K15999																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_12-_14-_and_16-membered_macrolides	megY; mycarose O-acyltransferase
11305	K16000																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	pikAI; type I polyketide synthase PikAI
11306	K16001																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	pikAII; type I polyketide synthase PikAII
11307	K16002																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	pikAIII; type I polyketide synthase PikAIII
11308	K16003																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	pikAIV; type I polyketide synthase PikAIV
11309	K16004																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	desVII; glycosyltransferase DesVII
11310	K16005																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	desVIII; glycosyltransferase auxiliary protein DesVIII
11311	K16006																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	pikC CYP107L1; pikromycin synthase
11312	K16007																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	oleA; 88a-deoxyoleandolide synthase
11313	K16008																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	oleP; cytochrome P450 monooxygenase OleP
11314	K16009																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	oleGII; glycosyltransferase OleGII
11315	K16010																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	oleGI; desosaminyltransferase OleGI
11316	K16011																										Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	algA xanB rfbA; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase
11317	K16012																										Environmental Information Processing	Membrane transport	ABC_transporters	cydC; ATP-binding cassette subfamily C bacterial CydC
11318	K16013																										Environmental Information Processing	Membrane transport	ABC_transporters	cydD; ATP-binding cassette subfamily C bacterial CydD
11319	K16014																										Environmental Information Processing	Membrane transport	ABC_transporters	cydCD; ATP-binding cassette subfamily C bacterial CydCD
11320	K16015																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifL asm44; oxidoreductase
11321	K16016																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifK asm24 asm43; 3-amino-5-hydroxybenzoate synthase
11322	K16017																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifM asm45; AHBA synthesis associated protein
11323	K16018																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifN asm22; kanosamine 6-kinase
11324	K16019																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifH; 34-Dideoxy-4-amino-D-arabino-heptulosonate 7-phosphate synthase
11325	K16020																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifG asm47; 5-deoxy-5-amino-3-dehydroquinate synthase
11326	K16021																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	rifJ asm23; 5-deoxy-5-amino-3-dehydroquinate dehydratase
11327	K16022																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	rif19; flavoprotein hydroxylase
11328	K16023																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	rif20; acetyltransferase
11329	K16024																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm13; methoxymalonate biosynthesis protein
11330	K16025																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm14; methoxymalonate biosynthesis acyl carrier protein
11331	K16026																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm15; methoxymalonate biosynthesis protein
11332	K16027																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm16; methoxymalonate biosynthesis protein
11333	K16028																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm17; O-methyltransferase
11334	K16029																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	K16029 asmA; ansamitocin polyketide synthase A
11335	K16030																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asmB; ansamitocin polyketide synthase B
11336	K16031																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asmC; ansamitocin polyketide synthase C
11337	K16032																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asmD; ansamitocin polyketide synthase D
11338	K16033																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm12; FADH2-dependent halogenase
11339	K16034																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm7; 20-O-methyltransferase
11340	K16035																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm21; 7-O-carbamoyltransferase
11341	K16036																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm19; 3-O-acyltransferase
11342	K16037																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm11; 45-epoxidase
11343	K16038																										Metabolism	Metabolism of terpenoids and polyketides	Type_I_polyketide_structures	asm10; N-methyltransferase
11344	K16039																										Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_ansamycins	asm25; N-glycosyltransferase
11345	K16040																										Metabolism	Biosynthesis of other secondary metabolites	Stilbenoid_diarylheptanoid_and_gingerol_biosynthesis	ROMT; trans-resveratrol di-O-methyltransferase
11346	K16041																										Human Diseases	Infectious diseases	Pathogenic_Escherichia_coli_infection	nleA; non-LEE-encoded effector NleA
11347	K16042																										Human Diseases	Infectious diseases	Pathogenic_Escherichia_coli_infection	nleH; non-LEE-encoded effector NleH
11348	K16043																										Metabolism	Carbohydrate metabolism	Inositol_phosphate_metabolism	iolX; scyllo-inositol 2-dehydrogenase (NAD+)
11349	K16044																										Metabolism	Carbohydrate metabolism	Inositol_phosphate_metabolism	iolW; scyllo-inositol 2-dehydrogenase (NADP+)
11350	K16045																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	hsd; 3beta-hydroxy-delta5-steroid dehydrogenase / steroid delta-isomerase
11351	K16046																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	CYP142A1; cytochrome P450 family 142 subfamily A polypeptide 1
11352	K16047																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	hsaA; 3-hydroxy-910-secoandrosta-135(10)-triene-917-dione monooxygenase
11353	K16048																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	hsaB; 3-hydroxy-910-secoandrosta-135(10)-triene-917-dione monooxygenase reductase component
11354	K16049																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	hsaC; 34-dihydroxy-910-secoandrosta-135(10)-triene-917-dione 45-dioxygenase
11355	K16050																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	hsaD; 45:910-diseco-3-hydroxy-5917-trioxoandrosta-1(10)2-diene-4-oate hydrolase
11356	K16051																										Metabolism	Xenobiotics biodegradation and metabolism	Steroid_degradation	tesI; 3-oxo-5alpha-steroid 4-dehydrogenase
11357	K16054																										Metabolism	Amino acid metabolism	Cysteine_and_methionine_metabolism	DEP1; methylthioribulose 1-phosphate dehydratase / enolase-phosphatase E1
11358	K16055																										Metabolism	Carbohydrate metabolism	Starch_and_sucrose_metabolism	TPS; trehalose 6-phosphate synthase/phosphatase
11359	K16056																										Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ORAI1; calcium release-activated calcium channel protein 1
11360	K16057																										Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ORAI2; calcium release-activated calcium channel protein 2
11361	K16058																										Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ORAI3; calcium release-activated calcium channel protein 3
11362	K16059																										Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	STIM1; stromal interaction molecule 1
11363	K16060																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	BIRC2_3; baculoviral IAP repeat-containing protein 2/3
11364	K16061																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	BIRC7_8; baculoviral IAP repeat-containing protein 7/8
11365	K16062																										Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	CCL21 SLC; C-C motif chemokine 21
11366	K16063																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	PIAS2; E3 SUMO-protein ligase PIAS2
11367	K16064																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	PIAS3; E3 SUMO-protein ligase PIAS3
11368	K16065																										Genetic Information Processing	Folding sorting and degradation	Ubiquitin_mediated_proteolysis	PIAS4; E3 SUMO-protein ligase PIAS4
11369	K16066																										Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase
11370	K16072																										Environmental Information Processing	Signal transduction	NF-kappa_B_signaling_pathway	ERC1; ELKS/RAB6-interacting/CAST family member 1
11371	K16082																										Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	KSL6; ent-isokaurene synthase
11372	K16083																										Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	CYP71Z6; ent-isokaurene C2-hydroxylase
11373	K16084																										Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	CYP76M7; ent-cassa-1215-diene 11-hydroxylase
11374	K16085																										Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	CYP99A3; 9beta-pimara-715-diene oxidase
11375	K16086																										Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	E3.1.7.10; (13E)-labda-713-dien-15-ol synthase
11376	K16093																										Metabolism	Metabolism of terpenoids and polyketides	Nonribosomal_peptide_structures	bacA; bacitracin synthase 1
11377	K16094																										Metabolism	Metabolism of terpenoids and polyketides	Nonribosomal_peptide_structures	bacB; bacitracin synthase 2
