Gene,Name,Category,SuperPathway,SubPathway,KOAnnot,A,B,C,D,E,F,G,H,I,K,L,M,N,O,P,S,J,Q,R,T
K07514,K07514: enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase /,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,EHHADH; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 32-trans-enoyl-CoA isomerase,5.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-06,0,0,0,0
K07516,K07516,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,fadN; 3-hydroxyacyl-CoA dehydrogenase,1.2E-05,0,1.27E-05,2.16E-05,7.82E-06,4.19E-05,2.18E-05,1.89E-05,2.82E-06,5.7E-06,0,1.06E-05,2.79E-05,0,3.08E-06,1.78E-05,3.71E-06,1.9E-05,0,2.62E-05
K07806,K07806: UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,arnB pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase,6.47E-05,1.43E-05,3.07E-05,0,7.71E-06,1.35E-05,1.03E-05,3.71E-05,2.33E-05,1.06E-05,1.13E-05,1.21E-05,1.06E-05,1.04E-05,3.38E-05,1.99E-05,2.05E-05,4.49E-05,1.38E-05,7.39E-06
K08068,K08068: N-acetylglucosamine-6-phosphate 2-epimerase and phosphatase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,siaA neuC1; UDP-N-acetylglucosamine 2-epimerase (hydrolysing),0,2.17E-05,0,0,0,0,0,0,1.75E-05,0,0,0,0,0,1.65E-05,0,0,0,7.05E-06,0
K08092,K08092: 3-dehydro-L-gulonate 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,dlgD; 3-dehydro-L-gulonate 2-dehydrogenase,6.32E-05,8.44E-06,1.74E-05,0,6.13E-05,6.91E-05,3.59E-05,2.93E-05,1.35E-05,8.4E-05,6.43E-05,3.77E-05,3.61E-05,1.18E-05,1.3E-05,3.1E-05,7.78E-06,2.59E-05,2.35E-05,5.12E-05
K08093,K08093: 3-hexulose-6-phosphate synthase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,hxlA; 3-hexulose-6-phosphate synthase,0.000159263,0,5.33E-05,0,4.13E-05,9.37E-05,1.84E-05,9.01E-05,4.38E-05,0,0,5.75E-05,3.82E-05,5.62E-05,2.04E-05,6.09E-05,5.98E-05,4.04E-05,3.55E-05,4.04E-05
K08094,K08094: 6-phospho-3-hexuloisomerase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,hxlB; 6-phospho-3-hexuloisomerase,0.000289947,6.11E-05,0.000108855,0,9.37E-05,0.000218225,6.25E-05,0.000129995,0.000108683,6.56E-05,9.35E-05,7.99E-05,0.00010864,0.000126898,0.000115635,0.000137066,0.000124957,9.14E-05,0.000125741,9.17E-05
K08261,K08261: D-sorbitol dehydrogenase (acceptor),Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,E1.1.99.21; D-sorbitol dehydrogenase (acceptor),1.61E-05,0,1.08E-05,0,0,1.48E-05,0,0,0,0,0,1.86E-05,0,0,0,0,0,1.09E-05,0,0
K08302,K08302: tagatose 16-diphosphate aldolase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,gatY-kbaY; tagatose 16-diphosphate aldolase GatY/KbaY,0.000118579,0.000119258,8.23E-05,3.82E-05,0.000102294,0.000116155,9.72E-05,0.000170219,9.59E-05,0.000169341,0.000136117,0.000167366,9.89E-05,5.58E-05,8.36E-05,0.000197989,9.14E-05,0.000189605,0.000110144,0.000110081
K08318,K08318: putative dehydrogenase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase,2.75E-05,0,0,0,9.49E-06,0,0,7.9E-06,7.37E-06,0,0,1.63E-05,1.34E-05,0,0,8.41E-06,0,9.37E-06,0,9.29E-06
K08322,K08322: starvation sensing protein RspB,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,rspB; L-gulonate 5-dehydrogenase,0.000225165,2.49E-05,1.72E-05,4.67E-05,9.41E-05,5.39E-05,8.16E-05,5.82E-05,2.01E-05,8.43E-05,6.31E-05,6.64E-05,8.26E-05,8.15E-05,1.28E-05,0.000107597,6.89E-05,0.000101676,3.86E-05,5.88E-05
K08323,K08323: starvation sensing protein RspA,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,rspA manD; mannonate dehydratase,7.17E-05,1.41E-05,2.1E-05,1.32E-05,7.72E-05,5.62E-05,4.84E-05,2.34E-05,0,2.92E-05,4.15E-05,6.07E-05,2.91E-05,3.82E-05,1.07E-05,9.92E-05,2.53E-05,9.61E-05,3.11E-05,7.52E-05
K08324,K08324: aldehyde dehydrogenase family protein,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,sad; succinate-semialdehyde dehydrogenase,8.98E-06,0,0,0,6.31E-06,1.11E-05,0,5.25E-06,0,0,9.28E-06,1.08E-05,8.69E-06,0,0,5.59E-06,0,1.88E-05,0,6.17E-06
K08325,K08325: NADP-dependent alcohol dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,yqhD; NADP-dependent alcohol dehydrogenase,0.000146473,0.000166981,0.000125615,9.44E-05,0.000155988,0.000137524,0.000172676,0.000155208,0.000179112,0.000153686,0.000229284,0.000172579,0.00023412,0.000240884,0.000216982,0.000143707,7.25E-05,0.000167397,9.8E-05,0.000175211
K08678,K08678: UDP-glucuronate decarboxylase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,UXS1; UDP-glucuronate decarboxylase,0,0,0,0,0,4.83E-06,0,1.02E-05,0,0,0,0,0,9.65E-06,9.11E-06,0,0,7.03E-06,0,0
K08679,K08679: UDP-glucuronate 4-epimerase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E5.1.3.6; UDP-glucuronate 4-epimerase,0,1.57E-05,1.62E-05,1.47E-05,1.62E-05,3.57E-05,3.31E-05,0,1.26E-05,0,0,2.09E-05,1.12E-05,1.1E-05,1.21E-05,0,1.45E-05,1.6E-05,1.46E-05,1.59E-05
K08692,K08692: malate-CoA ligase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,mtkB; malate-CoA ligase subunit alpha,1.42E-05,0,0,0,9.78E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K09011,K09011: D-citramalate synthase,Metabolism,Carbohydrate metabolism,C5-Branched_dibasic_acid_metabolism,cimA; D-citramalate synthase,6.68E-05,0.000128218,9.92E-05,0.000269698,0.000103615,0.000141986,0.000124697,0.000110689,0.000120305,8.72E-05,0.000144213,0.000129314,0.00015849,0.000108885,0.000110811,0.000116589,7.23E-05,0.00011871,7.27E-05,0.000101257
K10011,K10011: UDP-GlcUA decarboxylase/UDP-L-Ara4N formyltransferase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,arnA pmrI; UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating),1.91E-05,0,0,1.6E-05,4.4E-06,0,0,7.33E-06,6.86E-06,0,0,1.13E-05,0,0,3.27E-06,1.17E-05,0,1.31E-05,0,0
K10012,K10012: undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,arnC pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,9.15E-05,5.52E-05,9.58E-05,5.34E-05,6.45E-05,7.26E-05,0.000135513,7.52E-05,8.8E-05,2.52E-05,6.78E-05,6.11E-05,6.3E-05,4.99E-05,0.00012912,8.84E-05,6.44E-05,8.18E-05,7.53E-05,7.93E-05
K10218,K10218: 4-hydroxy-4-methyl-2-oxoglutarate aldolase,Metabolism,Carbohydrate metabolism,C5-Branched_dibasic_acid_metabolism,ligK galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase,5.68E-05,1.26E-05,1.31E-05,2.37E-05,5.21E-05,4.55E-05,5.35E-05,3.37E-05,2E-05,0,0,2.35E-05,1.8E-05,0,1.81E-05,2.46E-05,1.17E-05,1.28E-05,1.17E-05,2.63E-05
K10705,K10705: glyceraldehyde-3-phosphate dehydrogenase spermatogenic,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,GAPDHS; glyceraldehyde-3-phosphate dehydrogenase spermatogenic,1.03E-05,8.42E-06,0,0,0,6.27E-06,0,0,0,9.79E-06,0,0,0,0,0,0,0,0,0,0
K10977,K10977: trans-homoaconitate synthase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,aksA; methanogen homocitrate synthase,0,0,7.43E-06,0,0,0,0,6.22E-06,0,0,0,0,0,0,0,0,1.33E-05,0,1.34E-05,0
K10984,K10984: PTS system galactosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIIB agaB; PTS system galactosamine-specific IIB component,2.09E-05,0,3.52E-05,0,3.69E-05,5.38E-05,7.3E-05,1.53E-05,1.43E-05,0,2.71E-05,1.58E-05,0,2.5E-05,1.37E-05,4.76E-05,3.14E-05,5.3E-05,3.16E-05,3.47E-05
K10985,K10985: PTS system galactosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIIC agaC; PTS system galactosamine-specific IIC component,1.59E-05,2.15E-05,3.31E-05,0,4.46E-05,1.93E-05,3.01E-05,2.75E-05,8.7E-06,3.06E-05,4.92E-05,3.77E-05,3.05E-05,0,1.67E-05,4.88E-05,1.98E-05,2.19E-05,1.97E-05,2.17E-05
K10986,K10986: PTS system galactosamine-specific IID component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gam-EIID agaD; PTS system galactosamine-specific IID component,3.04E-05,1.07E-05,1.11E-05,0,2.22E-05,9.74E-06,1.51E-05,1.76E-05,8.6E-06,1.52E-05,3.26E-05,1.81E-05,2.91E-05,0,8.24E-06,1.87E-05,1.98E-05,2.09E-05,9.94E-06,3.15E-05
K11191,K11191: PTS system N-acetylmuramic acid-specific IIB component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Mur-EIIB murP; PTS system N-acetylmuramic acid-specific IIB component,1.76E-05,0,0,0,0,0,0,1.02E-05,0,0,9.01E-06,1.04E-05,0,0,0,1.08E-05,0,5.94E-06,0,5.99E-06
K11192,K11192: PTS system N-acetylmuramic acid-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Mur-EIIC murP; PTS system N-acetylmuramic acid-specific IIC component,1.76E-05,0,0,0,0,0,0,1.02E-05,0,0,9.01E-06,1.04E-05,0,0,0,1.08E-05,0,5.94E-06,0,5.99E-06
K11194,K11194: PTS system fructose-specific IIA component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Fru1-EIIA levD; PTS system fructose-specific IIA component,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K11196,K11196: PTS system fructose-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Fru1-EIIC levF; PTS system fructose-specific IIC component,1.58E-05,1.06E-05,1.09E-05,1.98E-05,1.09E-05,0,0,9.08E-06,8.47E-06,1.5E-05,1.61E-05,0,0,0,8.12E-06,9.67E-06,9.73E-06,1.08E-05,9.79E-06,1.07E-05
K11258,K11258: acetolactate synthase II small subunit,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ilvM; acetolactate synthase II small subunit,4.85E-05,3.97E-05,0,0,0,0,5.58E-05,2.79E-05,0,0,4.93E-05,2.88E-05,0,0,0,2.97E-05,0,3.23E-05,0,3.28E-05
K11262,K11262: acetyl-CoA carboxylase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ACAC; acetyl-CoA carboxylase / biotin carboxylase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78E-06,0,0,0,0,0
K11263,K11263: acetyl/propionyl carboxylase subunit alpha,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,bccA; acetyl-/propionyl-CoA carboxylase biotin carboxylase biotin carboxyl carrier protein,2.73E-05,1.34E-05,5.29E-05,2.7E-05,5.8E-05,2.17E-05,8.55E-05,3.69E-05,4.11E-05,6.92E-05,6.95E-05,4.86E-05,6.78E-05,8.41E-05,3.49E-05,8.6E-05,3.35E-05,6.6E-05,5.49E-05,4.86E-05
K11264,K11264: methylmalonyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,mmcD; methylmalonyl-CoA decarboxylase,1.54E-05,0,0,0,0,0,0,8.82E-06,0,0,1.56E-05,9.1E-06,1.46E-05,0,0,0,0,0,0,1.04E-05
K11441,K11441: dehydrogluconokinase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,kguK; dehydrogluconokinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K11472,K11472: glycolate oxidase FAD binding subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glcE; glycolate oxidase FAD binding subunit,1.2E-05,7.66E-06,7.87E-06,0,8.33E-06,0,2.15E-05,1.37E-05,0,0,0,7.13E-06,0,1.07E-05,0,2.12E-05,0,2.46E-05,0,2.35E-05
K11473,K11473: glycolate oxidase iron-sulfur subunit,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,glcF; glycolate oxidase iron-sulfur subunit,8.01E-05,1.31E-05,1.4E-05,0,3.47E-05,2.45E-05,3.8E-05,1.19E-05,3.15E-05,0,0,2.42E-05,1.92E-05,1.84E-05,2.04E-05,1.86E-05,2.44E-05,2.83E-05,1.23E-05,3.38E-05
K11517,K11517: (S)-2-hydroxy-acid oxidase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,HAO; (S)-2-hydroxy-acid oxidase,0,0,7.14E-06,0,2.36E-05,2.71E-05,2.15E-05,1.28E-05,1.85E-05,0,0,0,1.11E-05,0,1.11E-05,2.07E-05,7.16E-06,0,0,3.19E-05
K11645,K11645: 2-amino-37-dideoxy-D-threo-hept-6-ulosonic acid synthase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,fbaB; fructose-bisphosphate aldolase class I,1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K11942,K11942: methylmalonyl-CoA mutase,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,E5.4.99.2; methylmalonyl-CoA mutase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K12111,K12111: evolved beta-galactosidase subunit alpha,Metabolism,Carbohydrate metabolism,Galactose_metabolism,ebgA; evolved beta-galactosidase subunit alpha,2.47E-05,5.5E-06,4.3E-05,2.58E-05,1.16E-05,1.01E-05,2.79E-05,1.65E-05,1.97E-05,3.19E-05,3.42E-05,2.69E-05,2.76E-05,1.57E-05,2.32E-05,1.78E-05,3.32E-05,4.73E-05,2.3E-05,1.1E-05
K12112,K12112: evolved beta-galactosidase subunit beta,Metabolism,Carbohydrate metabolism,Galactose_metabolism,ebgC; evolved beta-galactosidase subunit beta,2.83E-05,0,0,0,1.96E-05,0,0,1.63E-05,0,0,0,3.36E-05,0,0,2.91E-05,1.73E-05,0,3.86E-05,0,0
K12308,K12308: beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,bgaB lacA; beta-galactosidase,0.00027108,0.000508509,0.000532649,0.000296142,0.000506389,0.00045874,0.000489709,0.000509724,0.000528418,0.000620497,0.000607654,0.00057502,0.000608891,0.00053531,0.00054973,0.000610983,0.000557089,0.000640146,0.00052935,0.000534966
K12309,K12309: beta-galactosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,GLB1 ELNR1; beta-galactosidase,0,1.3E-05,0,0,0,4.04E-06,6.12E-06,3.69E-06,7.04E-06,0,6.62E-06,7.72E-06,1.24E-05,6.09E-06,1.68E-05,0,0,0,0,0
K12316,K12316: lysosomal alpha-glucosidase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,GAA; lysosomal alpha-glucosidase,0,3.26E-06,0,0,3.37E-06,0,0,0,0,4.63E-06,4.96E-06,0,4.64E-06,4.56E-06,0,0,0,0,0,3.3E-06
K12373,K12373: beta-hexosaminidase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,HEXA_B; hexosaminidase,0.000447839,0.00106133,0.000703679,0.000673822,0.000895883,0.00109021,0.000811412,0.000874978,0.000785721,0.000954063,0.00104732,0.000982854,0.00130644,0.00106164,0.000765846,0.000748016,0.000623056,0.000876854,0.000665921,0.000912249
K12409,K12409: bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,GNE; bifunctional UDP-N-acetylglucosamine 2-epimerase / N-acetylmannosamine kinase,5.81E-06,0,0,0,4.01E-06,0,0,0,0,0,0,0,5.52E-06,5.43E-06,0,0,0,0,0,3.92E-06
K12452,K12452: CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,rfbH; CDP-6-deoxy-D-xylo-4-hexulose-3-dehydrase,0.000124342,0.000107437,0.000189432,6.05E-05,0.000109134,0.000108996,8.87E-05,8.12E-05,0.000111493,0.000115746,0.000141974,7.96E-05,8.96E-05,8.73E-05,0.000141219,0.000108757,0.000202884,0.000122228,0.000163946,0.000100777
K12454,K12454: CDP-paratose 2-epimerase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,rfbE; CDP-paratose 2-epimerase,0,0,0,0,0,0,0,0,0,0,0,7.15E-06,1.18E-05,0,0,0,0,0,0,0
K12660,K12660: 2-dehydro-3-deoxy-L-rhamnonate aldolase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,rhmA; 2-dehydro-3-deoxy-L-rhamnonate aldolase,3.1E-05,0,0,0,0,0,0,8.72E-06,0,0,0,9E-06,0,0,8.12E-06,1.9E-05,0,2.16E-05,0,0
K12661,K12661: L-rhamnonate dehydratase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,LRA3 yfaW; L-rhamnonate dehydratase,5.09E-05,0,7.39E-06,0,0,6.5E-06,0,5.67E-06,0,1.02E-05,0,1.17E-05,0,1E-05,0,1.21E-05,6.6E-06,1.34E-05,6.64E-06,2.18E-05
K12972,K12972,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ghrA; glyoxylate/hydroxypyruvate reductase A,6.75E-05,2.7E-05,2.83E-05,6.87E-05,1.88E-05,5.83E-05,5.09E-05,6.99E-05,7.23E-06,2.58E-05,5.54E-05,4.8E-05,3.82E-05,1.28E-05,2.08E-05,7.49E-05,8.44E-06,5.48E-05,8.49E-06,1.84E-05
K13010,K13010,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,per rfbE; perosamine synthetase,0.000185333,0.000259849,7.35E-05,0.000111597,0.000183853,0.000187351,0.000178905,0.000215335,0.000160117,0.000154243,9.78E-05,0.000239071,0.000160836,0.000233004,0.00017339,0.000185402,0.000115737,0.000159153,0.000108847,0.00018218
K13015,K13015,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase,1.91E-05,1.27E-05,0,1.21E-05,4.57E-05,3.5E-05,8.85E-06,2.18E-05,5.18E-06,3.61E-05,3.87E-05,1.7E-05,2.7E-05,3.57E-05,0,3.5E-05,5.8E-06,2.61E-05,5.96E-06,1.93E-05
K13016,K13016,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase,0,8.03E-05,3.69E-05,0,4.63E-05,2.45E-05,1.24E-05,3.88E-05,2.85E-05,2.57E-05,2.75E-05,4.72E-05,0.000101222,0.000112987,2.74E-05,2.42E-05,4.94E-05,1.83E-05,1.65E-05,3.6E-05
K13017,K13017,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpE wlbC; UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase,0.000103903,9.78E-05,4.55E-05,7.29E-05,6.4E-05,7.7E-05,3.26E-05,7.95E-05,8.69E-05,8.74E-05,0.000102133,3.38E-05,0.000106581,9.7E-05,7.73E-05,7.05E-05,4.79E-05,9.2E-05,6.2E-05,8.55E-05
K13018,K13018,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpD wlbB; UDP-2-acetamido-3-amino-23-dideoxy-glucuronate N-acetyltransferase,8.71E-05,0.000116581,7.46E-05,0,0.00012036,0.000119174,8.21E-05,0.000125041,4.65E-05,0.000144503,0.000176248,9.04E-05,0.000186678,0.000183484,5.6E-05,0.000133741,0.000106752,8.91E-05,6.74E-05,0.00017675
K13019,K13019,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpI wlbD; UDP-GlcNAc3NAcA epimerase,0,2.3E-05,1.57E-05,1.49E-05,3.99E-05,3.53E-05,3.26E-05,2.65E-05,5.94E-06,2.1E-05,2.25E-05,4.87E-05,4.25E-05,5.28E-05,3.57E-05,2.12E-05,6.82E-06,2.39E-05,6.86E-06,3.07E-05
K13020,K13020,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wlbA bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase,7.32E-05,5.81E-05,1.7E-05,1.58E-05,5.12E-05,7.46E-05,4.6E-05,5.54E-05,4.59E-05,6.98E-05,3.77E-05,6.41E-05,3.55E-05,5.68E-05,3.77E-05,3.01E-05,1.57E-05,6.75E-05,2.28E-05,5.85E-05
K13247,K13247,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,CRYL1; L-gulonate 3-dehydrogenase,1.34E-05,0,0,0,0,0,0,0,8.94E-06,0,0,0,0,0,0,0,0,0,0,0
K13381,K13381,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,chiA; bifunctional chitinase/lysozyme,1.52E-05,0,0,0,6.85E-06,0,0,5.7E-06,0,0,0,5.88E-06,0,0,0,2.87E-06,0,2.31E-05,0,3.17E-06
K13788,K13788,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,pta; phosphate acetyltransferase,4.16E-05,1.71E-05,3.49E-05,7.38E-06,3.95E-05,2.08E-05,4.4E-05,4.87E-05,2.2E-05,2.71E-05,4.49E-05,4.17E-05,1.96E-05,2.68E-05,3.22E-05,6.27E-05,3.22E-05,7.08E-05,2.3E-05,2.04E-05
K13810,K13810,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,tal-pgi; transaldolase / glucose-6-phosphate isomerase,0,0,0,0,0,0,0,2.49E-06,0,0,0,0,0,0,0,0,0,0,0,0
K13812,K13812,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,fae-hps; bifunctional enzyme Fae/Hps,0,0,1.42E-05,0,0,6.31E-06,0,1.78E-05,0,0,0,2.45E-05,0,0,0,0,1.28E-05,0,1.92E-05,0
K13831,K13831,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,hps-phi; 3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase,9.84E-06,0,0,0,1.35E-05,0,0,5.61E-06,0,0,0,5.79E-06,9.36E-06,1.83E-05,5.09E-06,1.19E-05,1.82E-05,0,0,1.33E-05
K13876,K13876,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,K13876 araD; 2-keto-3-deoxy-L-arabinonate dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23E-06
K13919,K13919,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,pduD; propanediol dehydratase medium subunit,6.08E-05,1.32E-05,1.3E-05,0,1.3E-05,4.81E-05,1.76E-05,1.08E-05,1.01E-05,1.79E-05,1.91E-05,2.21E-05,1.79E-05,1.76E-05,9.68E-06,2.28E-05,1.16E-05,2.54E-05,2.31E-05,3.87E-05
K13920,K13920,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,pduE; propanediol dehydratase small subunit,4.93E-05,0,0,0,0,2.85E-05,2.28E-05,0,0,2.37E-05,0,0,0,0,0,2.91E-05,0,1.55E-05,1.83E-05,1.69E-05
K13921,K13921,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,pduQ; 1-propanol dehydrogenase,2.26E-05,0,0,0,7.88E-06,4.12E-05,1.06E-05,1.31E-05,1.21E-05,0,1.13E-05,6.73E-06,2.13E-05,0,5.81E-06,2.09E-05,1.4E-05,7.71E-06,7.03E-06,2.28E-05
K13922,K13922,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,pduP; propionaldehyde dehydrogenase,0.000142898,6.63E-05,8.63E-05,0,7.28E-05,5.99E-05,0.00010041,3.08E-05,6.17E-05,0.000128485,0.000161868,6.36E-05,5.05E-05,7.54E-05,7.3E-05,0.000103551,0.000116456,8.5E-05,0.000104942,8.49E-05
K13923,K13923,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,pduL; phosphate propanoyltransferase,0.000120637,1.34E-05,4.17E-05,2.52E-05,6.94E-05,6.1E-05,5.66E-05,4.62E-05,2.15E-05,3.81E-05,4.04E-05,2.38E-05,3.82E-05,5.64E-05,3.09E-05,4.92E-05,3.71E-05,6.84E-05,2.49E-05,4.07E-05
K13953,K13953,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,adhP; alcohol dehydrogenase propanol-preferring,7.33E-05,1.65E-05,0,1.52E-05,1.72E-05,6.15E-05,2.29E-05,2.13E-05,6.5E-06,2.68E-05,3.7E-05,7.4E-06,2.3E-05,3.22E-05,6.23E-06,3.97E-05,1.51E-05,3.85E-05,7.6E-06,1.65E-05
K13954,K13954,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,yiaY; alcohol dehydrogenase,0.000117727,3.64E-05,6.57E-05,4.11E-05,0.000127792,9.83E-05,0.000160936,9.27E-05,6.16E-05,7.27E-05,7.76E-05,0.000115164,8.24E-05,0.00013119,5.82E-05,6.58E-05,7.22E-05,8.68E-05,7.42E-05,0.000108387
K13967,K13967,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nanEK; N-acetylmannosamine-6-phosphate 2-epimerase / N-acetylmannosamine kinase,8.04E-06,0,0,0,0,0,0,4.62E-06,0,0,0,4.77E-06,0,0,0,4.92E-06,0,0,0,0
K14067,K14067,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,mtkA; malate-CoA ligase subunit beta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6E-06,0
K14085,K14085,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ALDH7A1; aldehyde dehydrogenase family 7 member A1,7.53E-06,0,0,0,0,0,0,4.5E-06,0,0,0,0,0,7.76E-06,0,0,0,0,0,0
